1457.51999999999, 1.2335745123476E-25, 2.42486799954977E-26
1457.59999999999, 1.2449804508265E-25, 2.45182048616315E-26
1457.67999999999, 1.24382350979924E-25, 2.45408294564856E-26
1457.75999999999, 1.24984478422958E-25, 2.47052813765664E-26
1457.83999999999, 1.25127708493776E-25, 2.47793763482516E-26
1457.91999999999, 1.26633900923059E-25, 2.51241246647715E-26
1457.99999999999, 1.26866678828568E-25, 2.52168890073204E-26
1458.07999999999, 1.2707064794595E-25, 2.53041686872583E-26
1458.15999999999, 1.2797996980561E-25, 2.55324589300921E-26
1458.23999999999, 1.28362998434814E-25, 2.56562517961709E-26
1458.31999999999, 1.28747199531185E-25, 2.57806448658689E-26
1458.39999999999, 1.29251268712553E-25, 2.59295120600362E-26
1458.47999999999, 1.2925070746125E-25, 2.59773539329187E-26
1458.55999999999, 1.30566310183619E-25, 2.62902961762822E-26
1458.63999999999, 1.30715900526738E-25, 2.63691448965285E-26
1458.71999999999, 1.31167668027826E-25, 2.65091995203058E-26
1458.79999999999, 1.31651333898744E-25, 2.66561351125575E-26
1458.87999999999, 1.31287330035572E-25, 2.66316300330007E-26
1458.95999999999, 1.33235960947737E-25, 2.70768610417944E-26
1459.03999999999, 1.33051626755412E-25, 2.70893686485265E-26
1459.11999999999, 1.33726970791744E-25, 2.72771788065096E-26
1459.19999999999, 1.34281725049956E-25, 2.74410053514957E-26
1459.27999999999, 1.35555113781117E-25, 2.7752402509382E-26
1459.35999999999, 1.35180792398654E-25, 2.77268895821951E-26
1459.43999999999, 1.35242489560017E-25, 2.77908430052801E-26
1459.51999999999, 1.36430796473912E-25, 2.80868017000437E-26
1459.59999999999, 1.35709971774663E-25, 2.79899972147315E-26
1459.67999999999, 1.36210376380542E-25, 2.81451406410648E-26
1459.75999999999, 1.37154390454815E-25, 2.83925232687821E-26
1459.83999999999, 1.3709111969986E-25, 2.8431813231256E-26
1459.91999999999, 1.37438377712051E-25, 2.85565097333562E-26
1459.99999999999, 1.3800912584936E-25, 2.87280198842794E-26
1460.07999999999, 1.38518467364243E-25, 2.88872539880152E-26
1460.15999999999, 1.38581940414198E-25, 2.89538838484167E-26
1460.23999999999, 1.39061428446361E-25, 2.91076668147449E-26
1460.31999999999, 1.39767701131537E-25, 2.93094698018904E-26
1460.39999999999, 1.40089648614944E-25, 2.94312379649723E-26
1460.47999999999, 1.41223300575853E-25, 2.97241262604001E-26
1460.55999999999, 1.41646796313832E-25, 2.98682422192432E-26
1460.63999999999, 1.4138594654667E-25, 2.98682812776819E-26
1460.71999999999, 1.41940659287104E-25, 3.00407519822105E-26
1460.79999999999, 1.42038958820998E-25, 3.011697628479E-26
1460.87999999999, 1.43188200378319E-25, 3.04166888325019E-26
1460.95999999999, 1.44679856110836E-25, 3.07901994475418E-26
1461.03999999999, 1.44880185414837E-25, 3.08896558209006E-26
1461.11999999999, 1.45683378873694E-25, 3.1118140443572E-26
1461.19999999999, 1.45515785201882E-25, 3.11396842407337E-26
1461.27999999999, 1.46761213743256E-25, 3.14640607324616E-26
1461.35999999999, 1.46221949565097E-25, 3.14061961586132E-26
1461.43999999999, 1.47337377177917E-25, 3.17041348700994E-26
1461.51999999999, 1.47915738047464E-25, 3.18872064849275E-26
1461.59999999999, 1.48291385430727E-25, 3.20270576301146E-26
1461.67999999999, 1.48838933695948E-25, 3.22045777433624E-26
1461.75999999999, 1.49079615114316E-25, 3.2316042931203E-26
1461.83999999999, 1.50217338529575E-25, 3.2622612961981E-26
1461.91999999999, 1.50010256351817E-25, 3.26376823706092E-26
1461.99999999999, 1.5094645862147E-25, 3.29018167190321E-26
1462.07999999999, 1.52203623238682E-25, 3.32368950691605E-26
1462.15999999999, 1.52168984985673E-25, 3.32905533455652E-26
1462.23999999999, 1.5304825461341E-25, 3.35445199507091E-26
1462.31999999999, 1.53084318799837E-25, 3.36141511326192E-26
1462.39999999999, 1.54039507425968E-25, 3.38861880259469E-26
1462.47999999999, 1.53756902290802E-25, 3.38862322839614E-26
1462.55999999999, 1.54041311540295E-25, 3.40113484479188E-26
1462.63999999999, 1.53935534925469E-25, 3.40505725374285E-26
1462.71999999999, 1.55647319832661E-25, 3.44925248540501E-26
1462.79999999999, 1.55183125837368E-25, 3.44528817162069E-26
1462.87999999999, 1.55684879676672E-25, 3.46278973199395E-26
1462.95999999999, 1.56260589641064E-25, 3.48198333547562E-26
1463.03999999999, 1.57019130964777E-25, 3.50531664827451E-26
1463.11999999999, 1.58144747177716E-25, 3.53694106571635E-26
1463.19999999999, 1.5763696197036E-25, 3.53206258812037E-26
1463.27999999999, 1.59133431817176E-25, 3.57214400064555E-26
1463.35999999999, 1.59061432071787E-25, 3.57708718256078E-26
1463.43999999999, 1.60312519387709E-25, 3.61185322080547E-26
1463.51999999999, 1.59614033750386E-25, 3.60272124273233E-26
1463.59999999999, 1.60536871080125E-25, 3.63020564275269E-26
1463.67999999999, 1.61576280748406E-25, 3.66042738196899E-26
1463.75999999999, 1.62136764544288E-25, 3.67986903573038E-26
1463.83999999999, 1.62287654945769E-25, 3.69005576953874E-26
1463.91999999999, 1.63376113036672E-25, 3.7216326045655E-26
1463.99999999999, 1.64396556305617E-25, 3.75175150193469E-26
1464.07999999999, 1.64966955527368E-25, 3.7716782061512E-26
1464.15999999999, 1.65310445267262E-25, 3.78647592833308E-26
1464.23999999999, 1.6645801578024E-25, 3.81975728165877E-26
1464.31999999999, 1.66344795778326E-25, 3.82416246693793E-26
1464.39999999999, 1.67075517782553E-25, 3.848016296656E-26
1464.47999999999, 1.67346831718177E-25, 3.86133489584232E-26
1464.55999999999, 1.67695828802759E-25, 3.87648436886437E-26
1464.63999999999, 1.67581517623828E-25, 3.88095498175168E-26
1464.71999999999, 1.6808581288971E-25, 3.89977160057053E-26
1464.79999999999, 1.6859165944463E-25, 3.91867945084104E-26
1464.87999999999, 1.69605606951538E-25, 3.9494835333499E-26
1464.95999999999, 1.70233647998633E-25, 3.97137479070506E-26
1465.03999999999, 1.70785381137807E-25, 3.99154878778956E-26
1465.11999999999, 1.71062602214669E-25, 4.00536418242598E-26
1465.19999999999, 1.71182961472291E-25, 4.01552724682678E-26
1465.27999999999, 1.72689560176617E-25, 4.05829062070002E-26
1465.35999999999, 1.72970371503131E-25, 4.07233701295485E-26
1465.43999999999, 1.72852811148519E-25, 4.07703349583321E-26
1465.51999999999, 1.72815326201395E-25, 4.08361552983651E-26
1465.59999999999, 1.74216045153267E-25, 4.12425409216164E-26
1465.67999999999, 1.73577384558745E-25, 4.11666931186019E-26
1465.75999999999, 1.74260601599432E-25, 4.14044051103215E-26
1465.83999999999, 1.74986830349337E-25, 4.16530796125543E-26
1465.91999999999, 1.76323669189629E-25, 4.20482266360812E-26
1465.99999999999, 1.77140123745505E-25, 4.23202526346571E-26
1466.07999999999, 1.77591984164921E-25, 4.25058611125628E-26
1466.15999999999, 1.78496156918631E-25, 4.2800553638415E-26
1466.23999999999, 1.78088329102706E-25, 4.27809036696982E-26
1466.31999999999, 1.78624956072463E-25, 4.29883247719038E-26
1466.39999999999, 1.78791927303226E-25, 4.31073265299513E-26
1466.47999999999, 1.7945466606122E-25, 4.33462624753139E-26
1466.55999999998, 1.80451996239641E-25, 4.36668861352723E-26
1466.63999999998, 1.81162256682415E-25, 4.39190352552977E-26
1466.71999999998, 1.81624666936222E-25, 4.41116556861809E-26
1466.79999999998, 1.82214119355353E-25, 4.43357363794949E-26
1466.87999999998, 1.82258720732763E-25, 4.44277678718263E-26
1466.95999999998, 1.83525191685918E-25, 4.48182671838312E-26
1467.03999999998, 1.83655162836811E-25, 4.49319874146287E-26
1467.11999999998, 1.84420711300766E-25, 4.5201848620364E-26
1467.19999999998, 1.851899101728E-25, 4.54733305364314E-26
1467.27999999998, 1.85919539829498E-25, 4.57359106754607E-26
1467.35999999998, 1.86265677754844E-25, 4.59047787198775E-26
1467.43999999998, 1.86999193957843E-25, 4.6169850278691E-26
1467.51999999998, 1.87347416558445E-25, 4.63403205331597E-26
1467.59999999998, 1.87609907498605E-25, 4.6490005835735E-26
1467.67999999998, 1.88956974482569E-25, 4.69094313846805E-26
1467.75999999998, 1.89745358025551E-25, 4.71911690285022E-26
1467.83999999998, 1.89574308215359E-25, 4.72347154186571E-26
1467.91999999998, 1.90496454310689E-25, 4.75512426856159E-26
1467.99999999998, 1.91864837096542E-25, 4.79802424689825E-26
1468.07999999998, 1.91207079541907E-25, 4.79030323143113E-26
1468.15999999998, 1.92668911755563E-25, 4.83574702781108E-26
1468.23999999998, 1.92717164018653E-25, 4.84578499501774E-26
1468.31999999998, 1.93521505528234E-25, 4.87488873829559E-26
1468.39999999998, 1.93747973834314E-25, 4.8895092944574E-26
1468.47999999998, 1.9505010123592E-25, 4.93135017957462E-26
1468.55999999998, 1.95819202220092E-25, 4.95982565307875E-26
1468.63999999998, 1.95913097662644E-25, 4.97126573333083E-26
1468.71999999998, 1.9664039632908E-25, 4.99882054079414E-26
1468.79999999998, 1.97007199037977E-25, 5.01727739537893E-26
1468.87999999998, 1.96874990447059E-25, 5.02306364491083E-26
1468.95999999998, 1.96290860146163E-25, 5.01729051018259E-26
1469.03999999998, 1.9647608343381E-25, 5.0311795381336E-26
1469.11999999998, 1.97341490840985E-25, 5.06256233162032E-26
1469.19999999998, 1.98530936573413E-25, 5.10235827767907E-26
1469.27999999998, 1.98352676045032E-25, 5.10706655875254E-26
1469.35999999998, 1.98494292164826E-25, 5.12002504264607E-26
1469.43999999998, 1.99231075929197E-25, 5.14840440392127E-26
1469.51999999998, 1.99465234261837E-25, 5.16384526810779E-26
1469.59999999998, 2.00344501899067E-25, 5.19605557701642E-26
1469.67999999998, 2.0021045129093E-25, 5.20204800518093E-26
1469.75999999998, 2.0118571177698E-25, 5.23690773968056E-26
1469.83999999998, 2.01886653492634E-25, 5.26472256502215E-26
1469.91999999998, 2.01891104381891E-25, 5.27443637788201E-26
1469.99999999998, 2.01710186583586E-25, 5.27930344676009E-26
1470.07999999998, 2.0185455985245E-25, 5.29269895827427E-26
1470.15999999998, 2.03117993347461E-25, 5.33553238848975E-26
1470.23999999998, 2.03919755980506E-25, 5.36634176241382E-26
1470.31999999998, 2.04866191583608E-25, 5.40105867211179E-26
1470.39999999998, 2.04164573219767E-25, 5.39236725820525E-26
1470.47999999998, 2.05301228638846E-25, 5.43225352376266E-26
1470.55999999998, 2.0483435448118E-25, 5.42975954665209E-26
1470.63999999998, 2.05500624875082E-25, 5.45734193202668E-26
1470.71999999998, 2.05790142435826E-25, 5.47496986116914E-26
1470.79999999998, 2.07079007392594E-25, 5.5192783876571E-26
1470.87999999998, 2.07036387765868E-25, 5.52818881631702E-26
1470.95999999998, 2.07232735770013E-25, 5.54349212980906E-26
1471.03999999998, 2.07524857694496E-25, 5.56139833539171E-26
1471.11999999998, 2.07816961052757E-25, 5.57936238947771E-26
1471.19999999998, 2.08589731855333E-25, 5.61028776450185E-26
1471.27999999998, 2.0907636826396E-25, 5.63359607371581E-26
1471.35999999998, 2.10822546683272E-25, 5.69096968661762E-26
1471.43999999998, 2.10925100054006E-25, 5.70409618648417E-26
1471.51999999998, 2.11174046985842E-25, 5.72120365672944E-26
1471.59999999998, 2.09919560171068E-25, 5.6975477658883E-26
1471.67999999998, 2.1007016371241E-25, 5.71200452466725E-26
1471.75999999998, 2.11045895479103E-25, 5.74895765857686E-26
1471.83999999998, 2.11197869174715E-25, 5.76354485362217E-26
1471.91999999998, 2.12080752533507E-25, 5.79816066445894E-26
1471.99999999998, 2.12135840522812E-25, 5.81019639490576E-26
1472.07999999998, 2.12680135393096E-25, 5.8356787977238E-26
1472.15999999998, 2.13323602383328E-25, 5.86397280859631E-26
1472.23999999998, 2.13871029157703E-25, 5.88969106442191E-26
1472.31999999998, 2.13336465316838E-25, 5.88563170254212E-26
1472.39999999998, 2.14327221165406E-25, 5.92370810654075E-26
1472.47999999998, 2.14383146275878E-25, 5.93600444641784E-26
1472.55999999998, 2.14735591561668E-25, 5.95654990669414E-26
1472.63999999998, 2.14989142775218E-25, 5.97441453467557E-26
1472.71999999998, 2.15988233164775E-25, 6.01306529899653E-26
1472.79999999998, 2.16194051901092E-25, 6.02971086358023E-26
1472.87999999998, 2.16698793399618E-25, 6.05476170361208E-26
1472.95999999998, 2.16755593488774E-25, 6.06733008251047E-26
1473.03999999998, 2.17662803850729E-25, 6.10377041545427E-26
1473.11999999998, 2.18171103400757E-25, 6.12912894089982E-26
1473.19999999998, 2.18983455665974E-25, 6.16310157048914E-26
1473.27999999998, 2.1959652687741E-25, 6.19155724216416E-26
1473.35999999998, 2.19704885691369E-25, 6.20583836170069E-26
1473.43999999998, 2.20116736688419E-25, 6.22875182852004E-26
1473.51999999998, 2.2088564061497E-25, 6.26183464267408E-26
1473.59999999998, 2.20131396073218E-25, 6.25175805325425E-26
1473.67999999998, 2.21664219159812E-25, 6.30670809493152E-26
1473.75999999998, 2.2177381631675E-25, 6.32125481538164E-26
1473.83999999998, 2.21934607699255E-25, 6.33729413645105E-26
1473.91999999998, 2.22402105119413E-25, 6.36215774235583E-26
1473.99999999998, 2.23127872396273E-25, 6.39447656415856E-26
1474.07999999998, 2.22827526899769E-25, 6.39743036392833E-26
1474.15999999998, 2.2391488268314E-25, 6.44030055274985E-26
1474.23999999998, 2.23665060518527E-25, 6.44475930983732E-26
1474.31999999998, 2.23569944245549E-25, 6.45367765701421E-26
1474.39999999998, 2.24247595347616E-25, 6.48496800609437E-26
1474.47999999998, 2.2451390153556E-25, 6.50441743239266E-26
1474.55999999998, 2.24987693994028E-25, 6.52993671568817E-26
1474.63999999998, 2.25669775386506E-25, 6.56159680320307E-26
1474.71999999998, 2.25729902787399E-25, 6.57521726253501E-26
1474.79999999998, 2.2563417406691E-25, 6.58431613926707E-26
1474.87999999998, 2.25953860436786E-25, 6.60558435376772E-26
1474.95999999998, 2.26430913731648E-25, 6.63150055308801E-26
1475.03999999998, 2.26700123974454E-25, 6.65138945329394E-26
1475.11999999998, 2.2694661108894E-25, 6.67067444595526E-26
1475.19999999998, 2.27191207197067E-25, 6.68993536247089E-26
1475.27999999998, 2.27434226219516E-25, 6.70919627898652E-26
1475.35999999998, 2.27675673346715E-25, 6.72845719550215E-26
1475.43999999998, 2.2791585262648E-25, 6.7477421881634E-26
1475.51999999998, 2.28154169526347E-25, 6.76700310467903E-26
1475.59999999998, 2.28390930019671E-25, 6.78626402119466E-26
1475.67999999998, 2.28626432280565E-25, 6.80554901385591E-26
1475.75999999998, 2.28860093410231E-25, 6.82480993037154E-26
1475.83999999998, 2.2909221348929E-25, 6.84407084688724E-26
1475.91999999998, 2.29323084876039E-25, 6.86335583954849E-26
1475.99999999998, 2.29552136190492E-25, 6.88261675606405E-26
1476.07999999998, 2.29779661678594E-25, 6.90187767257975E-26
1476.15999999998, 2.30005947940221E-25, 6.921162665241E-26
1476.23999999998, 2.30230435000332E-25, 6.94042358175663E-26
1476.31999999998, 2.30453411327744E-25, 6.95968449827226E-26
1476.39999999998, 2.30675157820823E-25, 6.97896949093351E-26
1476.47999999998, 2.3089512579658E-25, 6.99823040744921E-26
1476.55999999998, 2.31113598003761E-25, 7.01749132396477E-26
1476.63999999998, 2.31330849695641E-25, 7.03677631662602E-26
1476.71999999998, 2.31546343369359E-25, 7.05603723314172E-26
1476.79999999998, 2.31760356110172E-25, 7.07529814965735E-26
1476.87999999998, 2.31973157582183E-25, 7.0945831423186E-26
1476.95999999998, 2.32184221351694E-25, 7.11384405883423E-26
1477.03999999998, 2.32393818896572E-25, 7.13310497534986E-26
1477.11999999998, 2.32602214347197E-25, 7.15238996801119E-26
1477.19999999998, 2.32808892229023E-25, 7.17165088452674E-26
1477.27999999998, 2.33014118468127E-25, 7.19091180104237E-26
1477.35999999998, 2.33217897895236E-25, 7.210172717558E-26
1477.43999999998, 2.33420487348624E-25, 7.22945771021932E-26
1477.51999999997, 2.33621385794975E-25, 7.24871862673488E-26
1477.59999999997, 2.33820851844403E-25, 7.26797954325058E-26
1477.67999999997, 2.34019136928989E-25, 7.28726453591183E-26
1477.75999999997, 2.34215750721568E-25, 7.30652545242746E-26
1477.83999999997, 2.34410946408347E-25, 7.32578636894309E-26
1477.91999999997, 2.34604970069102E-25, 7.34507136160434E-26
1477.99999999997, 2.34797341975924E-25, 7.36433227811997E-26
1478.07999999997, 2.35186527494786E-25, 7.38982140977922E-26
1478.15999999997, 2.35250639308713E-25, 7.40516109707206E-26
1478.23999999997, 2.35315343172093E-25, 7.42053261416199E-26
1478.31999999997, 2.35651258074462E-25, 7.44450190691381E-26
1478.39999999997, 2.36150238868701E-25, 7.47370950874701E-26
1478.47999999997, 2.3599786594781E-25, 7.4823286635776E-26
1478.55999999997, 2.3748044108995E-25, 7.54288259713469E-26
1478.63999999997, 2.37873864051787E-25, 7.56898973240438E-26
1478.71999999997, 2.37720517780176E-25, 7.57771877043874E-26
1478.79999999997, 2.38224647036643E-25, 7.60744902011672E-26
1478.87999999997, 2.38180293678831E-25, 7.61973063206131E-26
1478.95999999997, 2.37981912687801E-25, 7.6270767502048E-26
1479.03999999997, 2.38038002958612E-25, 7.64259337125427E-26
1479.11999999997, 2.3865233395041E-25, 7.67611232755057E-26
1479.19999999997, 2.38993523937316E-25, 7.70090717634085E-26
1479.27999999997, 2.40633481070723E-25, 7.76768929119825E-26
1479.35999999997, 2.40697174410678E-25, 7.78371158457959E-26
1479.43999999997, 2.40705315469515E-25, 7.79798267932602E-26
1479.51999999997, 2.41320681959424E-25, 7.8319681401569E-26
1479.59999999997, 2.40777921574107E-25, 7.8283949469449E-26
1479.67999999997, 2.40896440249802E-25, 7.84633845725674E-26
1479.75999999997, 2.41065662907425E-25, 7.86595648574016E-26
1479.83999999997, 2.41190082734577E-25, 7.88415360912444E-26
1479.91999999997, 2.41198557493724E-25, 7.89861002708274E-26
1479.99999999997, 2.40978800561107E-25, 7.90558625330073E-26
1480.07999999997, 2.41317087068158E-25, 7.93090065735767E-26
1480.15999999997, 2.41986583664476E-25, 7.96720159211917E-26
1480.23999999997, 2.41973879726388E-25, 7.98108672169654E-26
1480.31999999997, 2.42350560255944E-25, 8.00786070192437E-26
1480.39999999997, 2.42747964509089E-25, 8.03540753690289E-26
1480.47999999997, 2.43146629850235E-25, 8.06304970284941E-26
1480.55999999997, 2.43880678485942E-25, 8.10190533387075E-26
1480.63999999997, 2.44001411900178E-25, 8.12047970937137E-26
1480.71999999997, 2.44178686102714E-25, 8.14095993799734E-26
1480.79999999997, 2.44356145821477E-25, 8.16149213241574E-26
1480.87999999997, 2.44925339438576E-25, 8.19519594678943E-26
1480.95999999997, 2.45946422823139E-25, 8.24412181338553E-26
1481.03999999997, 2.4595640659891E-25, 8.25924238674221E-26
1481.11999999997, 2.4681185621197E-25, 8.30284941587903E-26
1481.19999999997, 2.46652554549792E-25, 8.31236825505382E-26
1481.27999999997, 2.46719200807695E-25, 8.32952118464904E-26
1481.35999999997, 2.4769143933603E-25, 8.37733592103419E-26
1481.43999999997, 2.48325737335455E-25, 8.41386232752309E-26
1481.51999999997, 2.48449885121987E-25, 8.43315623350355E-26
1481.59999999997, 2.49143850063733E-25, 8.47186665243424E-26
1481.67999999997, 2.49267968744986E-25, 8.49129436193722E-26
1481.75999999997, 2.49050434992724E-25, 8.49908460441307E-26
1481.83999999997, 2.49574805124881E-25, 8.53223739773238E-26
1481.91999999997, 2.49756479457876E-25, 8.55376241930252E-26
1481.99999999997, 2.50741296981845E-25, 8.60287200913414E-26
1482.07999999997, 2.5103943302049E-25, 8.62852634176926E-26
1482.15999999997, 2.5179820565995E-25, 8.67012367270512E-26
1482.23999999997, 2.51751645681836E-25, 8.68404173505077E-26
1482.31999999997, 2.52686787135593E-25, 8.73190406854541E-26
1482.39999999997, 2.52986930416676E-25, 8.75794540262871E-26
1482.47999999997, 2.54334156771394E-25, 8.82034368704906E-26
1482.55999999997, 2.53996396555832E-25, 8.8243954244919E-26
1482.63999999997, 2.54473038103866E-25, 8.85679625033595E-26
1482.71999999997, 2.54717795431244E-25, 8.88117822745939E-26
1482.79999999997, 2.55371867131923E-25, 8.91991437582603E-26
1482.87999999997, 2.56027122978266E-25, 8.95882042804262E-26
1482.95999999997, 2.56919945197003E-25, 9.00614311779134E-26
1483.03999999997, 2.56696604920797E-25, 9.01440844521733E-26
1483.11999999997, 2.57296543088595E-25, 9.05165575816603E-26
1483.19999999997, 2.57544398928364E-25, 9.07657715183718E-26
1483.27999999997, 2.58028819506297E-25, 9.10990907933533E-26
1483.35999999997, 2.58514219845709E-25, 9.14336407638524E-26
1483.43999999997, 2.58170903662412E-25, 9.14756504156813E-26
1483.51999999997, 2.58834473226955E-25, 9.18746951131788E-26
1483.59999999997, 2.59084117459782E-25, 9.21276686912927E-26
1483.67999999997, 2.58918041253683E-25, 9.22333509795126E-26
1483.75999999997, 2.59286626779627E-25, 9.25296933974738E-26
1483.83999999997, 2.59418021812204E-25, 9.27419868602886E-26
1483.91999999997, 2.59846374150648E-25, 9.30612852172737E-26
1483.99999999997, 2.60753449464961E-25, 9.35529587157755E-26
1484.07999999997, 2.60646854804052E-25, 9.36817402651052E-26
1484.15999999997, 2.61376616200431E-25, 9.41120153405825E-26
1484.23999999997, 2.61809057334927E-25, 9.44360554344705E-26
1484.31999999997, 2.61282910362119E-25, 9.44145487854864E-26
1484.39999999997, 2.62314922230857E-25, 9.49569035481594E-26
1484.47999999997, 2.62207969577082E-25, 9.50876278963397E-26
1484.55999999997, 2.62281296661477E-25, 9.52839917658249E-26
1484.63999999997, 2.62414222182003E-25, 9.55026383043236E-26
1484.71999999997, 2.62969206956435E-25, 9.5875407967743E-26
1484.79999999997, 2.63284068080565E-25, 9.61614830440044E-26
1484.87999999997, 2.63478034977667E-25, 9.64042360408404E-26
1484.95999999997, 2.64398653078661E-25, 9.69136649793335E-26
1485.03999999997, 2.65018824247275E-25, 9.7314262631844E-26
1485.11999999997, 2.65457418722275E-25, 9.76493863754591E-26
1485.19999999997, 2.65714704406949E-25, 9.79183456456604E-26
1485.27999999997, 2.6603324428645E-25, 9.8210547810054E-26
1485.35999999997, 2.66413260701497E-25, 9.85261973590687E-26
1485.43999999997, 2.66426783959549E-25, 9.87070812411592E-26
