1.4524E+03	1.16E-25	1.94E-26
1.4526E+03	1.17E-25	1.97E-26
1.4528E+03	1.18E-25	2.00E-26
1.4530E+03	1.19E-25	2.03E-26
1.4532E+03	1.20E-25	2.06E-26
1.4534E+03	1.22E-25	2.09E-26
1.4536E+03	1.23E-25	2.11E-26
1.4538E+03	1.24E-25	2.16E-26
1.4540E+03	1.25E-25	2.18E-26
1.4542E+03	1.26E-25	2.21E-26
1.4544E+03	1.27E-25	2.24E-26
1.4546E+03	1.29E-25	2.28E-26
1.4548E+03	1.30E-25	2.30E-26
1.4550E+03	1.31E-25	2.34E-26
1.4552E+03	1.32E-25	2.37E-26
1.4554E+03	1.33E-25	2.40E-26
1.4556E+03	1.34E-25	2.43E-26
1.4558E+03	1.35E-25	2.46E-26
1.4560E+03	1.37E-25	2.49E-26
1.4562E+03	1.38E-25	2.53E-26
1.4564E+03	1.39E-25	2.56E-26
1.4566E+03	1.41E-25	2.60E-26
1.4568E+03	1.42E-25	2.63E-26
1.4570E+03	1.43E-25	2.66E-26
1.4572E+03	1.44E-25	2.70E-26
1.4574E+03	1.45E-25	2.73E-26
1.4576E+03	1.46E-25	2.77E-26
1.4578E+03	1.48E-25	2.81E-26
1.4580E+03	1.49E-25	2.85E-26
1.4582E+03	1.51E-25	2.89E-26
1.4584E+03	1.52E-25	2.92E-26
1.4586E+03	1.53E-25	2.96E-26
1.4588E+03	1.54E-25	3.00E-26
1.4590E+03	1.56E-25	3.04E-26
1.4592E+03	1.57E-25	3.09E-26
1.4594E+03	1.59E-25	3.13E-26
1.4596E+03	1.60E-25	3.18E-26
1.4598E+03	1.61E-25	3.22E-26
1.4600E+03	1.63E-25	3.25E-26
1.4602E+03	1.64E-25	3.29E-26
1.4604E+03	1.65E-25	3.34E-26
1.4606E+03	1.66E-25	3.37E-26
1.4608E+03	1.67E-25	3.40E-26
1.4610E+03	1.69E-25	3.45E-26
1.4612E+03	1.70E-25	3.49E-26
1.4614E+03	1.71E-25	3.53E-26
1.4616E+03	1.72E-25	3.58E-26
1.4618E+03	1.74E-25	3.63E-26
1.4620E+03	1.75E-25	3.67E-26
1.4622E+03	1.77E-25	3.73E-26
1.4624E+03	1.78E-25	3.77E-26
1.4626E+03	1.79E-25	3.81E-26
1.4628E+03	1.81E-25	3.86E-26
1.4630E+03	1.82E-25	3.90E-26
1.4632E+03	1.83E-25	3.95E-26
1.4634E+03	1.85E-25	3.99E-26
1.4636E+03	1.87E-25	4.06E-26
1.4638E+03	1.88E-25	4.10E-26
1.4640E+03	1.89E-25	4.15E-26
1.4642E+03	1.91E-25	4.21E-26
1.4644E+03	1.93E-25	4.27E-26
1.4646E+03	1.93E-25	4.30E-26
1.4648E+03	1.95E-25	4.36E-26
1.4650E+03	1.97E-25	4.41E-26
1.4652E+03	1.98E-25	4.46E-26
1.4654E+03	1.99E-25	4.51E-26
1.4656E+03	2.00E-25	4.55E-26
1.4658E+03	2.01E-25	4.59E-26
1.4660E+03	2.02E-25	4.64E-26
1.4662E+03	2.04E-25	4.70E-26
1.4664E+03	2.05E-25	4.75E-26
1.4666E+03	2.06E-25	4.80E-26
1.4668E+03	2.08E-25	4.87E-26
1.4670E+03	2.09E-25	4.91E-26
1.4672E+03	2.10E-25	4.96E-26
1.4674E+03	2.11E-25	5.01E-26
1.4676E+03	2.13E-25	5.06E-26
1.4678E+03	2.14E-25	5.12E-26
1.4680E+03	2.16E-25	5.18E-26
1.4682E+03	2.17E-25	5.24E-26
1.4684E+03	2.18E-25	5.29E-26
1.4686E+03	2.20E-25	5.35E-26
1.4688E+03	2.21E-25	5.41E-26
1.4690E+03	2.22E-25	5.45E-26
1.4692E+03	2.23E-25	5.50E-26
1.4694E+03	2.24E-25	5.55E-26
1.4696E+03	2.24E-25	5.59E-26
1.4698E+03	2.26E-25	5.66E-26
1.4700E+03	2.27E-25	5.72E-26
1.4702E+03	2.29E-25	5.79E-26
1.4704E+03	2.31E-25	5.87E-26
1.4706E+03	2.33E-25	5.95E-26
1.4708E+03	2.34E-25	6.00E-26
1.4710E+03	2.35E-25	6.06E-26
1.4712E+03	2.37E-25	6.12E-26
1.4714E+03	2.38E-25	6.18E-26
1.4716E+03	2.39E-25	6.25E-26
1.4718E+03	2.41E-25	6.32E-26
1.4720E+03	2.43E-25	6.39E-26
1.4722E+03	2.43E-25	6.44E-26
1.4724E+03	2.44E-25	6.47E-26
1.4726E+03	2.45E-25	6.54E-26
1.4728E+03	2.46E-25	6.59E-26
1.4730E+03	2.47E-25	6.65E-26
1.4732E+03	2.48E-25	6.71E-26
1.4734E+03	2.49E-25	6.78E-26
1.4736E+03	2.51E-25	6.84E-26
1.4738E+03	2.52E-25	6.91E-26
1.4740E+03	2.53E-25	6.97E-26
1.4742E+03	2.54E-25	7.03E-26
1.4744E+03	2.56E-25	7.12E-26
1.4746E+03	2.57E-25	7.17E-26
1.4748E+03	2.58E-25	7.25E-26
1.4750E+03	2.60E-25	7.33E-26
1.4752E+03	2.62E-25	7.41E-26
1.4754E+03	2.63E-25	7.48E-26
1.4756E+03	2.63E-25	7.52E-26
1.4758E+03	2.65E-25	7.60E-26
1.4760E+03	2.66E-25	7.66E-26
1.4762E+03	2.67E-25	7.72E-26
1.4764E+03	2.68E-25	7.79E-26
1.4766E+03	2.69E-25	7.85E-26
1.4768E+03	2.69E-25	7.90E-26
1.4770E+03	2.71E-25	7.98E-26
1.4772E+03	2.72E-25	8.04E-26
1.4774E+03	2.73E-25	8.11E-26
1.4776E+03	2.74E-25	8.18E-26
1.4778E+03	2.74E-25	8.24E-26
1.4780E+03	2.75E-25	8.29E-26
1.4782E+03	2.76E-25	8.37E-26
1.4784E+03	2.77E-25	8.44E-26
1.4786E+03	2.79E-25	8.53E-26
1.4788E+03	2.80E-25	8.61E-26
1.4790E+03	2.81E-25	8.66E-26
