1.5000000E-06	2.5406000E-25	1.3564000E-25		
1.5005000E-06	2.5446000E-25	1.3739000E-25		
1.5010000E-06	2.5487000E-25	1.3916000E-25		
1.5015000E-06	2.5527000E-25	1.4095000E-25		
1.5020000E-06	2.5558000E-25	1.4271000E-25		
1.5025000E-06	2.5590000E-25	1.4449000E-25		
1.5030000E-06	2.5621000E-25	1.4630000E-25		
1.5035000E-06	2.5652000E-25	1.4812000E-25		
1.5040000E-06	2.5742000E-25	1.5031000E-25		
1.5045000E-06	2.5832000E-25	1.5252000E-25		
1.5050000E-06	2.5921000E-25	1.5477000E-25		
1.5055000E-06	2.6011000E-25	1.5704000E-25		
1.5060000E-06	2.6146000E-25	1.5962000E-25		
1.5065000E-06	2.6281000E-25	1.6224000E-25		
1.5070000E-06	2.6415000E-25	1.6490000E-25		
1.5075000E-06	2.6550000E-25	1.6759000E-25		
1.5080000E-06	2.6739000E-25	1.7067000E-25		
1.5085000E-06	2.6928000E-25	1.7379000E-25		
1.5090000E-06	2.7117000E-25	1.7696000E-25		
1.5095000E-06	2.7306000E-25	1.8018000E-25		
1.5100000E-06	2.7557000E-25	1.8387000E-25		
1.5105000E-06	2.7808000E-25	1.8760000E-25		
1.5110000E-06	2.8059000E-25	1.9140000E-25		
1.5115000E-06	2.8310000E-25	1.9526000E-25		
1.5120000E-06	2.8600000E-25	1.9945000E-25		
1.5125000E-06	2.8890000E-25	2.0371000E-25		
1.5130000E-06	2.9179000E-25	2.0803000E-25		
1.5135000E-06	2.9469000E-25	2.1242000E-25		
1.5140000E-06	2.9853000E-25	2.1758000E-25		
1.5145000E-06	3.0238000E-25	2.2282000E-25		
1.5150000E-06	3.0622000E-25	2.2815000E-25		
1.5155000E-06	3.1007000E-25	2.3357000E-25		
1.5160000E-06	3.1567000E-25	2.4042000E-25		
1.5165000E-06	3.2128000E-25	2.4739000E-25		
1.5170000E-06	3.2688000E-25	2.5448000E-25		
1.5175000E-06	3.3249000E-25	2.6170000E-25		
1.5180000E-06	3.4007000E-25	2.7061000E-25		
1.5185000E-06	3.4765000E-25	2.7970000E-25		
1.5190000E-06	3.5524000E-25	2.8894000E-25		
1.5195000E-06	3.6282000E-25	2.9836000E-25		
1.5200000E-06	3.7260000E-25	3.0977000E-25		
1.5205000E-06	3.8238000E-25	3.2139000E-25		
1.5210000E-06	3.9216000E-25	3.3323000E-25		
1.5215000E-06	4.0195000E-25	3.4528000E-25		
1.5220000E-06	4.1270000E-25	3.5840000E-25		
1.5225000E-06	4.2345000E-25	3.7177000E-25		
1.5230000E-06	4.3420000E-25	3.8538000E-25		
1.5235000E-06	4.4495000E-25	3.9924000E-25		
1.5240000E-06	4.5304000E-25	4.1094000E-25		
1.5245000E-06	4.6227000E-25	4.2390000E-25		
1.5250000E-06	4.6967000E-25	4.3539000E-25		
1.5255000E-06	4.7732000E-25	4.4730000E-25		
1.5260000E-06	4.8260000E-25	4.5718000E-25		
1.5265000E-06	4.8788000E-25	4.6722000E-25		
1.5270000E-06	4.9154000E-25	4.7584000E-25		
1.5275000E-06	4.9341000E-25	4.8286000E-25		
1.5280000E-06	4.9341000E-25	4.8601000E-25		
1.5285000E-06	4.9273000E-25	4.8853000E-25		
1.5290000E-06	4.9025000E-25	4.9025000E-25		
1.5295000E-06	4.8650000E-25	4.9178000E-25		
1.5300000E-06	4.8126000E-25	4.9177000E-25		
1.5305000E-06	4.7347000E-25	4.8906000E-25		
1.5310000E-06	4.6548000E-25	4.8601000E-25		
1.5315000E-06	4.5600000E-25	4.8127000E-25		
1.5320000E-06	4.5054000E-25	4.7805000E-25		
1.5325000E-06	4.4507000E-25	4.7482000E-25		
1.5330000E-06	4.3193000E-25	4.6578000E-25		
1.5335000E-06	4.1879000E-25	4.5649000E-25		
1.5340000E-06	4.0564000E-25	4.4694000E-25		
1.5345000E-06	3.9250000E-25	4.3713000E-25		
1.5350000E-06	3.8038000E-25	4.2820000E-25		
1.5355000E-06	3.6827000E-25	4.1904000E-25		
1.5360000E-06	3.5615000E-25	4.0962000E-25		
1.5365000E-06	3.4404000E-25	3.9994000E-25		
1.5370000E-06	3.3591000E-25	3.9470000E-25		
1.5375000E-06	3.2372000E-25	3.8634000E-25		
1.5380000E-06	3.1153000E-25	3.7798000E-25		
1.5385000E-06	3.0731000E-25	3.7685000E-25		
1.5390000E-06	3.0308000E-25	3.7566000E-25		
1.5395000E-06	2.9885000E-25	3.7439000E-25		
1.5400000E-06	2.9463000E-25	3.7305000E-25		
1.5405000E-06	2.9113000E-25	3.7257000E-25		
1.5410000E-06	2.8764000E-25	3.7204000E-25		
1.5415000E-06	2.8415000E-25	3.7145000E-25		
1.5420000E-06	2.8065000E-25	3.7080000E-25		
1.5425000E-06	2.7720000E-25	3.7015000E-25		
1.5430000E-06	2.7375000E-25	3.6944000E-25		
1.5435000E-06	2.7029000E-25	3.6866000E-25		
1.5440000E-06	2.6684000E-25	3.6783000E-25		
1.5445000E-06	2.6299000E-25	3.6639000E-25		
1.5450000E-06	2.5914000E-25	3.6486000E-25		
1.5455000E-06	2.5529000E-25	3.6327000E-25		
1.5460000E-06	2.5144000E-25	3.6159000E-25		
1.5465000E-06	2.4755000E-25	3.5978000E-25		
1.5470000E-06	2.4366000E-25	3.5788000E-25		
1.5475000E-06	2.3977000E-25	3.5590000E-25		
1.5480000E-06	2.3588000E-25	3.5384000E-25		
1.5485000E-06	2.3228000E-25	3.5213000E-25		
1.5490000E-06	2.2869000E-25	3.5035000E-25		
1.5495000E-06	2.2509000E-25	3.4849000E-25		
1.5500000E-06	2.2150000E-25	3.4655000E-25		
1.5505000E-06	2.1859000E-25	3.4562000E-25		
1.5510000E-06	2.1568000E-25	3.4462000E-25		
1.5515000E-06	2.1277000E-25	3.4356000E-25		
1.5520000E-06	2.0986000E-25	3.4243000E-25		
1.5525000E-06	2.0737000E-25	3.4194000E-25		
1.5530000E-06	2.0489000E-25	3.4140000E-25		
1.5535000E-06	2.0240000E-25	3.4081000E-25		
1.5540000E-06	1.9992000E-25	3.4016000E-25		
1.5545000E-06	1.9717000E-25	3.3902000E-25		
1.5550000E-06	1.9692000E-25	3.3831000E-25		
1.5555000E-06	1.9568000E-25	3.3806000E-25		
1.5560000E-06	1.9443000E-25	3.3782000E-25		
1.5565000E-06	1.9169000E-25	3.3655000E-25		
1.5570000E-06	1.8895000E-25	3.3522000E-25		
1.5575000E-06	1.8613000E-25	3.3368000E-25		
1.5580000E-06	1.8331000E-25	3.3207000E-25		
1.5585000E-06	1.8049000E-25	3.3039000E-25		
